id_venta,producto,precio,cantidad,fecha_venta,categoria
2641,21,1218,11.0,1970-01-01 00:00:00.000000006,2
535,1,412,1.0,1970-01-01 00:00:00.000000018,0
692,9,2003,2.0,1970-01-01 00:00:00.000000018,0
1002,20,1623,8.0,1970-01-01 00:00:00.000000018,1
1208,5,1419,4.0,1970-01-01 00:00:00.000000018,1
1278,5,1757,8.0,1970-01-01 00:00:00.000000018,1
1483,20,1804,7.0,1970-01-01 00:00:00.000000018,1
1902,20,1978,3.0,1970-01-01 00:00:00.000000018,1
2216,17,424,11.0,1970-01-01 00:00:00.000000018,2
2880,7,2088,12.0,1970-01-01 00:00:00.000000018,2
2937,10,2516,6.0,1970-01-01 00:00:00.000000018,2
174,16,1375,3.0,1970-01-01 00:00:00.000000030,0
525,1,753,12.0,1970-01-01 00:00:00.000000030,0
528,24,2188,6.0,1970-01-01 00:00:00.000000030,0
1398,5,690,10.0,1970-01-01 00:00:00.000000030,1
1531,13,1136,9.0,1970-01-01 00:00:00.000000030,1
1717,15,2301,8.0,1970-01-01 00:00:00.000000030,1
2093,27,1855,7.0,1970-01-01 00:00:00.000000030,2
2514,28,2097,10.0,1970-01-01 00:00:00.000000030,2
2563,27,2349,1.0,1970-01-01 00:00:00.000000030,2
2737,10,1580,8.0,1970-01-01 00:00:00.000000030,2
264,16,1394,5.0,1970-01-01 00:00:00.000000042,0
372,9,659,6.0,1970-01-01 00:00:00.000000042,0
748,24,407,3.0,1970-01-01 00:00:00.000000042,0
1013,20,1751,1.0,1970-01-01 00:00:00.000000042,1
1019,4,1920,10.0,1970-01-01 00:00:00.000000042,1
1438,5,299,8.0,1970-01-01 00:00:00.000000042,1
1661,13,2316,2.0,1970-01-01 00:00:00.000000042,1
1775,18,372,6.0,1970-01-01 00:00:00.000000042,1
2114,28,1687,3.0,1970-01-01 00:00:00.000000042,2
2336,17,1098,9.0,1970-01-01 00:00:00.000000042,2
2578,26,669,7.0,1970-01-01 00:00:00.000000042,2
2620,7,1354,7.0,1970-01-01 00:00:00.000000042,2
2717,10,1837,6.0,1970-01-01 00:00:00.000000042,2
2800,7,568,2.0,1970-01-01 00:00:00.000000042,2
1174,2,1802,8.0,1970-01-01 00:00:00.000000054,1
1405,18,1773,10.0,1970-01-01 00:00:00.000000054,1
2042,29,1164,4.0,1970-01-01 00:00:00.000000054,2
2549,23,1801,11.0,1970-01-01 00:00:00.000000054,2
2729,23,1473,11.0,1970-01-01 00:00:00.000000054,2
2790,7,2198,1.0,1970-01-01 00:00:00.000000054,2
1312,20,474,10.0,1970-01-01 00:00:00.000000066,1
1419,4,1576,1.0,1970-01-01 00:00:00.000000066,1
1500,22,757,12.0,1970-01-01 00:00:00.000000066,1
1683,20,552,2.0,1970-01-01 00:00:00.000000066,1
1757,15,883,8.0,1970-01-01 00:00:00.000000066,1
2299,23,2054,2.0,1970-01-01 00:00:00.000000066,2
843,12,845,12.0,1970-01-01 00:00:00.000000078,0
1017,15,382,8.0,1970-01-01 00:00:00.000000078,1
1284,2,820,7.0,1970-01-01 00:00:00.000000078,1
2249,23,2038,9.0,1970-01-01 00:00:00.000000078,2
2922,29,406,12.0,1970-01-01 00:00:00.000000078,2
1406,25,348,8.0,1970-01-01 00:00:00.000000090,1
1580,22,92,7.0,1970-01-01 00:00:00.000000090,1
1725,18,987,6.0,1970-01-01 00:00:00.000000090,1
1922,20,1519,6.0,1970-01-01 00:00:00.000000090,1
2815,3,448,12.0,1970-01-01 00:00:00.000000090,2
2839,23,1072,12.0,1970-01-01 00:00:00.000000090,2
586,8,803,7.0,1970-01-01 00:00:00.000000102,0
739,6,955,11.0,1970-01-01 00:00:00.000000102,0
1202,20,510,11.0,1970-01-01 00:00:00.000000102,1
1654,2,2202,1.0,1970-01-01 00:00:00.000000102,1
1809,4,1094,4.0,1970-01-01 00:00:00.000000102,1
2798,26,1481,12.0,1970-01-01 00:00:00.000000102,2
2989,29,2097,4.0,1970-01-01 00:00:00.000000102,2
295,1,1006,10.0,1970-01-01 00:00:00.000000114,0
1259,4,1881,12.0,1970-01-01 00:00:00.000000114,1
2076,17,312,2.0,1970-01-01 00:00:00.000000114,2
2078,26,196,8.0,1970-01-01 00:00:00.000000114,2
2186,17,1441,5.0,1970-01-01 00:00:00.000000114,2
289,6,1371,1.0,1970-01-01 00:00:00.000000126,0
1289,4,2004,7.0,1970-01-01 00:00:00.000000126,1
1695,18,1325,2.0,1970-01-01 00:00:00.000000126,1
2153,27,804,4.0,1970-01-01 00:00:00.000000126,2
2622,29,241,8.0,1970-01-01 00:00:00.000000126,2
2665,3,538,2.0,1970-01-01 00:00:00.000000126,2
126,8,356,1.0,1970-01-01 00:00:00.000000138,0
148,24,128,6.0,1970-01-01 00:00:00.000000138,0
246,8,1509,7.0,1970-01-01 00:00:00.000000138,0
700,0,1076,1.0,1970-01-01 00:00:00.000000138,0
938,24,2199,4.0,1970-01-01 00:00:00.000000138,0
1678,5,1738,11.0,1970-01-01 00:00:00.000000138,1
1801,13,1566,3.0,1970-01-01 00:00:00.000000138,1
2139,23,504,3.0,1970-01-01 00:00:00.000000138,2
2257,10,1448,2.0,1970-01-01 00:00:00.000000138,2
101,19,1044,12.0,1970-01-01 00:00:00.000000150,0
1299,4,2416,3.0,1970-01-01 00:00:00.000000150,1
1514,2,2169,3.0,1970-01-01 00:00:00.000000150,1
1589,4,943,7.0,1970-01-01 00:00:00.000000150,1
2016,17,1144,10.0,1970-01-01 00:00:00.000000150,2
2224,28,1779,3.0,1970-01-01 00:00:00.000000150,2
2894,28,726,7.0,1970-01-01 00:00:00.000000150,2
207,11,2205,3.0,1970-01-01 00:00:00.000000162,0
1054,2,2258,2.0,1970-01-01 00:00:00.000000162,1
1256,25,762,7.0,1970-01-01 00:00:00.000000162,1
1625,18,563,3.0,1970-01-01 00:00:00.000000162,1
1957,15,2143,3.0,1970-01-01 00:00:00.000000162,1
2072,29,35,11.0,1970-01-01 00:00:00.000000162,2
2260,7,2303,4.0,1970-01-01 00:00:00.000000162,2
2407,10,1004,1.0,1970-01-01 00:00:00.000000162,2
2637,10,1680,10.0,1970-01-01 00:00:00.000000162,2
168,24,386,9.0,1970-01-01 00:00:00.000000174,0
392,9,2134,2.0,1970-01-01 00:00:00.000000174,0
651,19,1999,11.0,1970-01-01 00:00:00.000000174,0
1421,13,2042,6.0,1970-01-01 00:00:00.000000174,1
1591,13,2288,12.0,1970-01-01 00:00:00.000000174,1
1894,2,1455,5.0,1970-01-01 00:00:00.000000174,1
2307,10,1320,6.0,1970-01-01 00:00:00.000000174,2
2967,10,1966,3.0,1970-01-01 00:00:00.000000174,2
170,0,936,11.0,1970-01-01 00:00:00.000000186,0
469,6,127,10.0,1970-01-01 00:00:00.000000186,0
1105,18,434,4.0,1970-01-01 00:00:00.000000186,1
2639,23,702,4.0,1970-01-01 00:00:00.000000186,2
245,1,1159,11.0,1970-01-01 00:00:00.000000198,0
1950,22,2574,1.0,1970-01-01 00:00:00.000000198,1
2395,3,1953,11.0,1970-01-01 00:00:00.000000198,2
2564,28,1029,6.0,1970-01-01 00:00:00.000000198,2
2791,21,2363,10.0,1970-01-01 00:00:00.000000198,2
2963,27,1620,6.0,1970-01-01 00:00:00.000000198,2
744,16,2470,7.0,1970-01-01 00:00:00.000000210,0
1153,20,308,5.0,1970-01-01 00:00:00.000000210,1
1339,4,131,1.0,1970-01-01 00:00:00.000000210,1
2199,23,1755,3.0,1970-01-01 00:00:00.000000210,2
2229,23,1739,6.0,1970-01-01 00:00:00.000000210,2
2540,7,2019,6.0,1970-01-01 00:00:00.000000210,2
271,19,177,2.0,1970-01-01 00:00:00.000000222,0
429,6,103,5.0,1970-01-01 00:00:00.000000222,0
647,11,1295,3.0,1970-01-01 00:00:00.000000222,0
689,6,432,3.0,1970-01-01 00:00:00.000000222,0
115,1,1415,6.0,1970-01-01 00:00:00.000000234,0
133,12,1990,11.0,1970-01-01 00:00:00.000000234,0
180,0,480,11.0,1970-01-01 00:00:00.000000234,0
274,16,1893,3.0,1970-01-01 00:00:00.000000234,0
540,0,273,3.0,1970-01-01 00:00:00.000000234,0
611,19,1163,7.0,1970-01-01 00:00:00.000000234,0
638,24,2294,5.0,1970-01-01 00:00:00.000000234,0
710,0,2056,11.0,1970-01-01 00:00:00.000000234,0
1609,4,2080,8.0,1970-01-01 00:00:00.000000234,1
1688,5,320,3.0,1970-01-01 00:00:00.000000234,1
2494,28,2437,1.0,1970-01-01 00:00:00.000000234,2
2537,10,1929,9.0,1970-01-01 00:00:00.000000234,2
2575,3,1014,9.0,1970-01-01 00:00:00.000000234,2
2862,29,1624,8.0,1970-01-01 00:00:00.000000234,2
35,1,1712,11.0,1970-01-01 00:00:00.000000246,0
508,24,957,2.0,1970-01-01 00:00:00.000000246,0
940,0,1758,4.0,1970-01-01 00:00:00.000000246,0
1022,20,1469,5.0,1970-01-01 00:00:00.000000246,1
1124,2,2402,4.0,1970-01-01 00:00:00.000000246,1
1143,20,1370,7.0,1970-01-01 00:00:00.000000246,1
1665,18,67,9.0,1970-01-01 00:00:00.000000246,1
1693,20,2389,5.0,1970-01-01 00:00:00.000000246,1
2021,21,2155,2.0,1970-01-01 00:00:00.000000246,2
2160,7,2403,3.0,1970-01-01 00:00:00.000000246,2
2338,26,944,1.0,1970-01-01 00:00:00.000000246,2
203,12,738,6.0,1970-01-01 00:00:00.000000258,0
404,16,1187,8.0,1970-01-01 00:00:00.000000258,0
490,0,203,8.0,1970-01-01 00:00:00.000000258,0
504,16,1424,3.0,1970-01-01 00:00:00.000000258,0
747,11,847,10.0,1970-01-01 00:00:00.000000258,0
1060,22,1552,12.0,1970-01-01 00:00:00.000000258,1
1467,15,1942,10.0,1970-01-01 00:00:00.000000258,1
2156,17,1622,7.0,1970-01-01 00:00:00.000000258,2
2215,3,664,8.0,1970-01-01 00:00:00.000000258,2
2508,26,1641,3.0,1970-01-01 00:00:00.000000258,2
2517,10,1775,6.0,1970-01-01 00:00:00.000000258,2
2892,29,1983,9.0,1970-01-01 00:00:00.000000258,2
230,0,2295,1.0,1970-01-01 00:00:00.000000270,0
869,6,657,4.0,1970-01-01 00:00:00.000000270,0
955,1,2419,7.0,1970-01-01 00:00:00.000000270,0
1039,4,1446,1.0,1970-01-01 00:00:00.000000270,1
1635,18,2573,7.0,1970-01-01 00:00:00.000000270,1
1939,4,1930,10.0,1970-01-01 00:00:00.000000270,1
2048,26,1410,2.0,1970-01-01 00:00:00.000000270,2
2241,21,1274,8.0,1970-01-01 00:00:00.000000270,2
2535,3,2475,11.0,1970-01-01 00:00:00.000000270,2
412,9,1766,9.0,1970-01-01 00:00:00.000000282,0
450,0,2091,6.0,1970-01-01 00:00:00.000000282,0
604,16,652,11.0,1970-01-01 00:00:00.000000282,0
823,12,2568,6.0,1970-01-01 00:00:00.000000282,0
1074,2,815,8.0,1970-01-01 00:00:00.000000282,1
1114,2,2255,10.0,1970-01-01 00:00:00.000000282,1
2161,21,1644,8.0,1970-01-01 00:00:00.000000282,2
2382,29,2459,4.0,1970-01-01 00:00:00.000000282,2
2648,26,2025,2.0,1970-01-01 00:00:00.000000282,2
2966,17,1805,2.0,1970-01-01 00:00:00.000000282,2
803,12,2382,1.0,1970-01-01 00:00:00.000000294,0
1162,20,1655,11.0,1970-01-01 00:00:00.000000294,1
1338,5,966,7.0,1970-01-01 00:00:00.000000294,1
1935,18,259,2.0,1970-01-01 00:00:00.000000294,1
1962,20,2428,6.0,1970-01-01 00:00:00.000000294,1
2527,10,1559,7.0,1970-01-01 00:00:00.000000294,2
2681,21,2380,12.0,1970-01-01 00:00:00.000000294,2
675,1,1671,10.0,1970-01-01 00:00:00.000000306,0
807,11,1363,9.0,1970-01-01 00:00:00.000000306,0
866,8,7,8.0,1970-01-01 00:00:00.000000306,0
1130,22,2140,11.0,1970-01-01 00:00:00.000000306,1
1612,20,1418,5.0,1970-01-01 00:00:00.000000306,1
2300,7,1336,8.0,1970-01-01 00:00:00.000000306,2
2423,27,278,1.0,1970-01-01 00:00:00.000000306,2
2804,28,2347,11.0,1970-01-01 00:00:00.000000306,2
248,24,2143,4.0,1970-01-01 00:00:00.000000318,0
789,6,1143,5.0,1970-01-01 00:00:00.000000318,0
1869,4,1214,7.0,1970-01-01 00:00:00.000000318,1
2243,27,27,1.0,1970-01-01 00:00:00.000000318,2
2298,26,1356,1.0,1970-01-01 00:00:00.000000318,2
2539,23,876,7.0,1970-01-01 00:00:00.000000318,2
2806,17,660,5.0,1970-01-01 00:00:00.000000318,2
2928,26,1314,8.0,1970-01-01 00:00:00.000000318,2
11,19,2157,12.0,1970-01-01 00:00:00.000000330,0
397,11,1045,2.0,1970-01-01 00:00:00.000000330,0
480,0,462,10.0,1970-01-01 00:00:00.000000330,0
579,19,2398,7.0,1970-01-01 00:00:00.000000330,0
1342,20,355,12.0,1970-01-01 00:00:00.000000330,1
1507,15,1777,5.0,1970-01-01 00:00:00.000000330,1
1994,2,237,7.0,1970-01-01 00:00:00.000000330,1
2460,7,806,12.0,1970-01-01 00:00:00.000000330,2
2531,21,881,4.0,1970-01-01 00:00:00.000000330,2
302,9,2113,11.0,1970-01-01 00:00:00.000000342,0
551,19,1751,6.0,1970-01-01 00:00:00.000000342,0
1737,15,1763,7.0,1970-01-01 00:00:00.000000342,1
2032,29,1317,12.0,1970-01-01 00:00:00.000000342,2
2142,29,2235,10.0,1970-01-01 00:00:00.000000342,2
2261,21,2471,3.0,1970-01-01 00:00:00.000000342,2
279,19,734,4.0,1970-01-01 00:00:00.000000353,0
484,16,2111,6.0,1970-01-01 00:00:00.000000353,0
723,12,2017,1.0,1970-01-01 00:00:00.000000353,0
726,8,506,6.0,1970-01-01 00:00:00.000000353,0
1035,18,1969,2.0,1970-01-01 00:00:00.000000353,1
1341,13,993,1.0,1970-01-01 00:00:00.000000353,1
1472,20,1934,10.0,1970-01-01 00:00:00.000000353,1
1863,20,2317,9.0,1970-01-01 00:00:00.000000353,1
1960,22,251,12.0,1970-01-01 00:00:00.000000353,1
2655,3,1472,9.0,1970-01-01 00:00:00.000000353,2
193,12,560,6.0,1970-01-01 00:00:00.000000362,0
325,1,2217,3.0,1970-01-01 00:00:00.000000362,0
444,16,949,5.0,1970-01-01 00:00:00.000000362,0
847,11,1810,1.0,1970-01-01 00:00:00.000000362,0
922,9,1186,7.0,1970-01-01 00:00:00.000000362,0
1026,25,558,10.0,1970-01-01 00:00:00.000000362,1
1282,20,1036,10.0,1970-01-01 00:00:00.000000362,1
1523,20,2385,10.0,1970-01-01 00:00:00.000000362,1
2361,21,331,8.0,1970-01-01 00:00:00.000000362,2
2642,29,2545,5.0,1970-01-01 00:00:00.000000362,2
280,0,763,9.0,1970-01-01 00:00:00.000000007,0
487,11,795,5.0,1970-01-01 00:00:00.000000007,0
732,9,2215,9.0,1970-01-01 00:00:00.000000007,0
921,19,2173,4.0,1970-01-01 00:00:00.000000007,0
1218,5,995,9.0,1970-01-01 00:00:00.000000007,1
1684,2,1530,2.0,1970-01-01 00:00:00.000000007,1
2015,3,2289,5.0,1970-01-01 00:00:00.000000007,2
2313,27,98,1.0,1970-01-01 00:00:00.000000007,2
2464,28,1803,9.0,1970-01-01 00:00:00.000000007,2
78,24,2404,5.0,1970-01-01 00:00:00.000000019,0
2534,28,986,5.0,1970-01-01 00:00:00.000000019,2
2599,23,2055,6.0,1970-01-01 00:00:00.000000019,2
2630,7,2093,1.0,1970-01-01 00:00:00.000000019,2
2654,28,1236,12.0,1970-01-01 00:00:00.000000019,2
2751,21,1842,8.0,1970-01-01 00:00:00.000000019,2
2779,23,572,8.0,1970-01-01 00:00:00.000000019,2
447,11,2322,1.0,1970-01-01 00:00:00.000000031,0
644,16,1899,2.0,1970-01-01 00:00:00.000000031,0
2049,23,2108,7.0,1970-01-01 00:00:00.000000031,2
2195,3,592,11.0,1970-01-01 00:00:00.000000031,2
2796,17,1526,6.0,1970-01-01 00:00:00.000000031,2
2969,23,691,2.0,1970-01-01 00:00:00.000000031,2
2760,7,2037,7.0,1970-01-01 00:00:00.000000043,2
664,16,18,6.0,1970-01-01 00:00:00.000000055,0
1149,4,882,8.0,1970-01-01 00:00:00.000000055,1
1207,15,1019,3.0,1970-01-01 00:00:00.000000055,1
1285,18,85,5.0,1970-01-01 00:00:00.000000055,1
1861,13,264,7.0,1970-01-01 00:00:00.000000055,1
2219,23,1699,5.0,1970-01-01 00:00:00.000000055,2
2434,28,722,9.0,1970-01-01 00:00:00.000000055,2
2936,17,632,3.0,1970-01-01 00:00:00.000000055,2
176,8,1491,6.0,1970-01-01 00:00:00.000000067,0
216,8,665,6.0,1970-01-01 00:00:00.000000067,0
467,11,546,12.0,1970-01-01 00:00:00.000000067,0
515,1,895,10.0,1970-01-01 00:00:00.000000067,0
665,1,1564,7.0,1970-01-01 00:00:00.000000067,0
1255,18,693,7.0,1970-01-01 00:00:00.000000067,1
1760,22,1573,6.0,1970-01-01 00:00:00.000000067,1
1895,18,778,9.0,1970-01-01 00:00:00.000000067,1
2405,3,239,8.0,1970-01-01 00:00:00.000000067,2
2453,27,427,6.0,1970-01-01 00:00:00.000000067,2
2616,17,2067,4.0,1970-01-01 00:00:00.000000067,2
2644,28,2120,8.0,1970-01-01 00:00:00.000000067,2
2702,29,825,6.0,1970-01-01 00:00:00.000000067,2
99,19,1357,6.0,1970-01-01 00:00:00.000000079,0
519,19,1851,3.0,1970-01-01 00:00:00.000000079,0
593,12,1427,6.0,1970-01-01 00:00:00.000000079,0
607,11,1386,4.0,1970-01-01 00:00:00.000000079,0
1171,13,1250,9.0,1970-01-01 00:00:00.000000079,1
1383,20,2375,6.0,1970-01-01 00:00:00.000000079,1
2716,17,730,3.0,1970-01-01 00:00:00.000000079,2
1184,2,1824,3.0,1970-01-01 00:00:00.000000091,1
1399,4,281,8.0,1970-01-01 00:00:00.000000091,1
1440,22,475,7.0,1970-01-01 00:00:00.000000091,1
1486,25,2354,5.0,1970-01-01 00:00:00.000000091,1
2181,21,1465,12.0,1970-01-01 00:00:00.000000091,2
2193,27,1454,3.0,1970-01-01 00:00:00.000000091,2
2205,3,1836,6.0,1970-01-01 00:00:00.000000091,2
2360,7,1131,7.0,1970-01-01 00:00:00.000000091,2
2723,27,508,11.0,1970-01-01 00:00:00.000000091,2
118,24,183,6.0,1970-01-01 00:00:00.000000103,0
399,19,929,10.0,1970-01-01 00:00:00.000000103,0
402,9,1729,9.0,1970-01-01 00:00:00.000000103,0
958,24,491,1.0,1970-01-01 00:00:00.000000103,0
1053,20,336,10.0,1970-01-01 00:00:00.000000103,1
1954,2,2093,3.0,1970-01-01 00:00:00.000000103,1
2066,17,358,2.0,1970-01-01 00:00:00.000000103,2
2384,28,1858,6.0,1970-01-01 00:00:00.000000103,2
34,16,656,1.0,1970-01-01 00:00:00.000000115,0
468,24,1267,11.0,1970-01-01 00:00:00.000000115,0
574,16,1561,3.0,1970-01-01 00:00:00.000000115,0
818,24,1330,6.0,1970-01-01 00:00:00.000000115,0
1391,13,1484,2.0,1970-01-01 00:00:00.000000115,1
1490,22,1513,6.0,1970-01-01 00:00:00.000000115,1
1573,20,562,4.0,1970-01-01 00:00:00.000000115,1
41,19,1726,8.0,1970-01-01 00:00:00.000000127,0
572,9,928,5.0,1970-01-01 00:00:00.000000127,0
814,16,1749,12.0,1970-01-01 00:00:00.000000127,0
1404,2,1986,11.0,1970-01-01 00:00:00.000000127,1
1643,20,836,12.0,1970-01-01 00:00:00.000000127,1
2327,10,4,12.0,1970-01-01 00:00:00.000000127,2
2346,17,117,3.0,1970-01-01 00:00:00.000000127,2
377,11,1914,9.0,1970-01-01 00:00:00.000000139,0
724,16,1992,11.0,1970-01-01 00:00:00.000000139,0
856,8,2264,2.0,1970-01-01 00:00:00.000000139,0
935,1,2525,5.0,1970-01-01 00:00:00.000000139,0
1166,25,688,2.0,1970-01-01 00:00:00.000000139,1
1270,22,1931,1.0,1970-01-01 00:00:00.000000139,1
1432,20,2033,8.0,1970-01-01 00:00:00.000000139,1
2279,23,2237,10.0,1970-01-01 00:00:00.000000139,2
2471,21,215,1.0,1970-01-01 00:00:00.000000139,2
2497,10,1310,5.0,1970-01-01 00:00:00.000000139,2
2720,7,1908,7.0,1970-01-01 00:00:00.000000139,2
2828,26,911,12.0,1970-01-01 00:00:00.000000139,2
357,11,1167,7.0,1970-01-01 00:00:00.000000151,0
682,9,296,11.0,1970-01-01 00:00:00.000000151,0
943,12,1554,4.0,1970-01-01 00:00:00.000000151,0
1412,20,640,9.0,1970-01-01 00:00:00.000000151,1
1551,13,1291,9.0,1970-01-01 00:00:00.000000151,1
1706,25,1741,5.0,1970-01-01 00:00:00.000000151,1
1851,13,667,5.0,1970-01-01 00:00:00.000000151,1
2795,3,1875,5.0,1970-01-01 00:00:00.000000151,2
2805,3,846,7.0,1970-01-01 00:00:00.000000151,2
2902,29,496,2.0,1970-01-01 00:00:00.000000151,2
81,19,1230,9.0,1970-01-01 00:00:00.000000163,0
192,9,2250,5.0,1970-01-01 00:00:00.000000163,0
456,8,1843,10.0,1970-01-01 00:00:00.000000163,0
877,11,1061,12.0,1970-01-01 00:00:00.000000163,0
1539,4,2027,4.0,1970-01-01 00:00:00.000000163,1
1673,20,483,12.0,1970-01-01 00:00:00.000000163,1
1689,4,2495,7.0,1970-01-01 00:00:00.000000163,1
1838,5,1391,9.0,1970-01-01 00:00:00.000000163,1
1986,25,890,6.0,1970-01-01 00:00:00.000000163,1
2296,17,2035,9.0,1970-01-01 00:00:00.000000163,2
2521,21,2312,2.0,1970-01-01 00:00:00.000000163,2
2755,3,469,8.0,1970-01-01 00:00:00.000000163,2
2986,17,1974,8.0,1970-01-01 00:00:00.000000163,2
247,11,1397,5.0,1970-01-01 00:00:00.000000175,0
927,11,1407,12.0,1970-01-01 00:00:00.000000175,0
1593,20,1199,3.0,1970-01-01 00:00:00.000000175,1
2505,3,1873,7.0,1970-01-01 00:00:00.000000175,2
2557,10,170,5.0,1970-01-01 00:00:00.000000175,2
7,11,615,1.0,1970-01-01 00:00:00.000000187,0
713,12,120,5.0,1970-01-01 00:00:00.000000187,0
1266,25,2020,9.0,1970-01-01 00:00:00.000000187,1
1426,25,106,4.0,1970-01-01 00:00:00.000000187,1
1587,15,1365,2.0,1970-01-01 00:00:00.000000187,1
1783,20,1338,3.0,1970-01-01 00:00:00.000000187,1
2278,26,1313,5.0,1970-01-01 00:00:00.000000187,2
2366,17,2391,4.0,1970-01-01 00:00:00.000000187,2
2526,17,1682,7.0,1970-01-01 00:00:00.000000187,2
2848,26,868,5.0,1970-01-01 00:00:00.000000187,2
2939,23,2187,9.0,1970-01-01 00:00:00.000000187,2
254,16,2104,9.0,1970-01-01 00:00:00.000000199,0
1038,5,451,10.0,1970-01-01 00:00:00.000000199,1
1044,2,1239,1.0,1970-01-01 00:00:00.000000199,1
1191,13,1822,6.0,1970-01-01 00:00:00.000000199,1
1363,20,121,6.0,1970-01-01 00:00:00.000000199,1
2148,26,2207,9.0,1970-01-01 00:00:00.000000199,2
2234,28,2195,5.0,1970-01-01 00:00:00.000000199,2
2236,17,896,1.0,1970-01-01 00:00:00.000000199,2
2485,3,2467,8.0,1970-01-01 00:00:00.000000199,2
2711,21,1958,9.0,1970-01-01 00:00:00.000000199,2
1232,20,1692,6.0,1970-01-01 00:00:00.000000211,1
242,9,779,11.0,1970-01-01 00:00:00.000000223,0
512,9,1745,7.0,1970-01-01 00:00:00.000000223,0
900,0,2034,9.0,1970-01-01 00:00:00.000000223,0
1129,4,1870,3.0,1970-01-01 00:00:00.000000223,1
1389,4,1868,9.0,1970-01-01 00:00:00.000000223,1
1585,18,1670,8.0,1970-01-01 00:00:00.000000223,1
1699,4,1261,5.0,1970-01-01 00:00:00.000000223,1
2152,29,2210,3.0,1970-01-01 00:00:00.000000223,2
2330,7,589,4.0,1970-01-01 00:00:00.000000223,2
2606,17,2274,2.0,1970-01-01 00:00:00.000000223,2
2753,27,1583,12.0,1970-01-01 00:00:00.000000223,2
1258,5,2023,6.0,1970-01-01 00:00:00.000000235,1
441,19,533,11.0,1970-01-01 00:00:00.000000247,0
1538,5,547,7.0,1970-01-01 00:00:00.000000247,1
1763,20,1770,12.0,1970-01-01 00:00:00.000000247,1
1945,18,1614,10.0,1970-01-01 00:00:00.000000247,1
2430,7,1626,7.0,1970-01-01 00:00:00.000000247,2
3,12,1342,1.0,1970-01-01 00:00:00.000000259,0
250,0,112,7.0,1970-01-01 00:00:00.000000259,0
573,12,392,4.0,1970-01-01 00:00:00.000000259,0
1681,13,2176,4.0,1970-01-01 00:00:00.000000259,1
1949,4,865,5.0,1970-01-01 00:00:00.000000259,1
68,24,252,4.0,1970-01-01 00:00:00.000000271,0
194,16,799,11.0,1970-01-01 00:00:00.000000271,0
461,19,573,3.0,1970-01-01 00:00:00.000000271,0
717,11,915,11.0,1970-01-01 00:00:00.000000271,0
932,9,2045,4.0,1970-01-01 00:00:00.000000271,0
1782,14,2581,12.0,1970-01-01 00:00:00.000000271,1
2331,21,672,6.0,1970-01-01 00:00:00.000000271,2
2632,29,1049,2.0,1970-01-01 00:00:00.000000271,2
478,24,1141,10.0,1970-01-01 00:00:00.000000283,0
531,19,1745,4.0,1970-01-01 00:00:00.000000283,0
580,0,1081,12.0,1970-01-01 00:00:00.000000283,0
960,0,1480,8.0,1970-01-01 00:00:00.000000283,0
1298,5,1577,6.0,1970-01-01 00:00:00.000000283,1
1461,13,218,12.0,1970-01-01 00:00:00.000000283,1
2446,17,376,2.0,1970-01-01 00:00:00.000000283,2
93,12,1155,9.0,1970-01-01 00:00:00.000000295,0
437,11,923,9.0,1970-01-01 00:00:00.000000295,0
750,0,225,2.0,1970-01-01 00:00:00.000000295,0
956,8,972,2.0,1970-01-01 00:00:00.000000295,0
1359,4,562,11.0,1970-01-01 00:00:00.000000295,1
1482,14,2267,12.0,1970-01-01 00:00:00.000000295,1
2202,29,818,7.0,1970-01-01 00:00:00.000000295,2
2248,26,2305,8.0,1970-01-01 00:00:00.000000295,2
2317,10,1474,7.0,1970-01-01 00:00:00.000000295,2
2500,7,1404,8.0,1970-01-01 00:00:00.000000295,2
103,12,1135,11.0,1970-01-01 00:00:00.000000307,0
666,8,767,4.0,1970-01-01 00:00:00.000000307,0
698,24,2428,10.0,1970-01-01 00:00:00.000000307,0
1228,5,414,4.0,1970-01-01 00:00:00.000000307,1
2400,7,2208,12.0,1970-01-01 00:00:00.000000307,2
2793,27,2374,8.0,1970-01-01 00:00:00.000000307,2
2994,3,2445,9.0,1970-01-01 00:00:00.000000307,2
379,19,1292,7.0,1970-01-01 00:00:00.000000319,0
409,19,1405,5.0,1970-01-01 00:00:00.000000319,0
445,1,1840,12.0,1970-01-01 00:00:00.000000319,0
842,9,1871,2.0,1970-01-01 00:00:00.000000319,0
1674,2,1054,8.0,1970-01-01 00:00:00.000000319,1
2000,22,135,3.0,1970-01-01 00:00:00.000000319,1
2190,7,1272,3.0,1970-01-01 00:00:00.000000319,2
2686,17,1678,11.0,1970-01-01 00:00:00.000000319,2
304,16,1764,4.0,1970-01-01 00:00:00.000000331,0
562,9,759,3.0,1970-01-01 00:00:00.000000331,0
1247,15,1433,4.0,1970-01-01 00:00:00.000000331,1
2117,10,1920,11.0,1970-01-01 00:00:00.000000331,2
2341,21,2146,2.0,1970-01-01 00:00:00.000000331,2
2820,7,838,6.0,1970-01-01 00:00:00.000000331,2
26,8,1008,11.0,1970-01-01 00:00:00.000000343,0
614,16,171,7.0,1970-01-01 00:00:00.000000343,0
1268,5,2444,12.0,1970-01-01 00:00:00.000000343,1
1408,5,1495,11.0,1970-01-01 00:00:00.000000343,1
1522,14,2352,12.0,1970-01-01 00:00:00.000000343,1
